2019.04.09.18.56.29.668, INFO   , Logger filename: BB2019_Log__None0_2019.04.09.18.56.29.192.txt
2019.04.09.18.56.29.690, INFO   , Program date: 1969.12.31.16.00.00.000
2019.04.09.18.56.31.042, INFO   , Lift PIDF set to: 0.6, 0.0, 0.0, 0.5, Idx: 0
2019.04.09.18.56.31.052, INFO   , Lift PIDF set to: 0.9, 0.0, 0.0, 0.5, Idx: 1
2019.04.09.18.56.32.303, INFO   , Hand PIDF set to: 10.0, 0.0, 0.0, 5.0
2019.04.09.18.56.33.526, DEBUG  , DriverCam Get Video Mode: 160, 120, 30
2019.04.09.18.56.33.551, INFO   , BeachbotLib Version:                2019.2.0
2019.04.09.18.56.33.553, INFO   , WPILib Version:                     2019.4.1
2019.04.09.18.56.33.660, INFO   , NavX Firmware Version:              3.1
2019.04.09.18.56.33.670, INFO   , Talon Intake Firmware Version:      4.22
2019.04.09.18.56.33.674, INFO   , Talon Hand Firmware Version:        4.22
2019.04.09.18.56.33.679, INFO   , Talon Lift1 Firmware Version:       4.22
2019.04.09.18.56.33.684, INFO   , Talon Lift2 Firmware Version:       4.22
2019.04.09.18.56.33.687, INFO   , Talon Lift3 Firmware Version:       4.22
2019.04.09.18.56.33.688, DEBUG  , Practice Robot Detected
2019.04.09.18.56.33.788, INFO   , Disabled Init
2019.04.09.18.56.33.794, INFO   , Battery Voltage: 12.787240234375
2019.04.09.18.56.33.797, INFO   , Lift disabled
2019.04.09.18.56.33.799, INFO   , Hand disabled
2019.04.09.18.56.33.805, INFO   , Turning Roller off
2019.04.09.18.56.33.825, INFO   , Turning Claw off
2019.04.09.18.56.33.834, INFO   , Limelight lights disabled
2019.04.09.18.56.33.845, INFO   , New pipeline: 1.0
2019.04.09.18.56.44.909, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.04.09.18.56.44.913, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.04.09.18.56.44.914, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.04.09.18.56.44.932, INFO   , LEDs: Hatch attained
2019.04.09.18.56.44.941, INFO   , Autonomous Init
2019.04.09.18.56.44.943, INFO   , Limelight lights enabled
2019.04.09.18.56.44.948, INFO   , New pipeline: 1.0
2019.04.09.18.56.44.954, INFO   , Running Auto: FrontBackRocket
2019.04.09.18.56.45.164, INFO   , Event:  Match Type: None Match Number: 0
2019.04.09.18.56.45.175, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.04.09.18.56.45.185, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.04.09.18.56.45.186, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.04.09.18.56.45.258, COMMAND, org.usfirst.frc330.autoCommands.FrontBackRocket initialized
2019.04.09.18.56.45.264, COMMAND, org.usfirst.frc330.commands.ShiftLow initialized
2019.04.09.18.56.45.266, COMMAND, org.usfirst.frc330.commands.ShiftLow ended
2019.04.09.18.56.45.268, COMMAND, org.usfirst.frc330.commands.drivecommands.DriveDistanceAtCurAngle initialized
2019.04.09.18.56.45.272, INFO   , Changing LeftDrive Gains to DriveLow. P=0.1 MaxOutput=0.5 MaxOutputStep=0.04
2019.04.09.18.56.45.273, INFO   , Changing RightDrive Gains to DriveLow. P=0.1 MaxOutput=0.5 MaxOutputStep=0.04
2019.04.09.18.56.45.281, INFO   , Changing Gyro Gains to GyroDriveLow. P=0.01 MaxOutput=1.0 MaxOutputStep=1.0
2019.04.09.18.56.45.282, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense initialized
2019.04.09.18.56.45.283, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.04.09.18.56.45.304, INFO   , Setting hand angle to: 57.0
2019.04.09.18.56.45.306, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.04.09.18.56.45.319, INFO   , Lift Setpoint: 0.0
2019.04.09.18.56.45.326, INFO   , Lift Final Position: 0.0
2019.04.09.18.56.45.327, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.04.09.18.56.45.360, INFO   , Target acquired
2019.04.09.18.56.45.408, INFO   , Final hand setpoint: 57.120703125
2019.04.09.18.56.45.412, INFO   , Final hand angle: 58.790625
2019.04.09.18.56.45.413, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.04.09.18.56.45.414, COMMAND, org.usfirst.frc330.commands.CheckDone initialized
2019.04.09.18.56.45.415, COMMAND, org.usfirst.frc330.commands.CheckDone ended
2019.04.09.18.56.45.416, COMMAND, org.usfirst.frc330.commands.RollerOnSlowHatch initialized
2019.04.09.18.56.45.418, INFO   , Turning Roller On: Slow (Hatch)
2019.04.09.18.56.45.418, COMMAND, org.usfirst.frc330.commands.RollerOnSlowHatch ended
2019.04.09.18.56.45.419, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense ended
2019.04.09.18.56.45.436, INFO   , Target lost
2019.04.09.18.56.45.455, INFO   , Target acquired
2019.04.09.18.56.45.698, INFO   , Target lost
2019.04.09.18.56.45.730, INFO   , Target acquired
2019.04.09.18.56.45.819, INFO   , Target lost
2019.04.09.18.56.45.881, INFO   , Target acquired
2019.04.09.18.56.45.915, INFO   , Target lost
2019.04.09.18.56.45.935, INFO   , DriveDistance Left Setpoint: 21.0 Left: 17.967516968504516 Right Setpoint: 21.0 Right: 18.297322837899927
2019.04.09.18.56.45.935, COMMAND, org.usfirst.frc330.commands.drivecommands.DriveDistanceAtCurAngle ended
2019.04.09.18.56.45.947, INFO   , Target acquired
2019.04.09.18.56.45.970, INFO   , Target lost
2019.04.09.18.56.46.018, INFO   , Target acquired
2019.04.09.18.56.46.036, INFO   , Target lost
2019.04.09.18.56.46.054, INFO   , Target acquired
2019.04.09.18.56.46.089, INFO   , Target lost
2019.04.09.18.56.46.125, INFO   , Target acquired
2019.04.09.18.56.46.144, INFO   , Target lost
2019.04.09.18.56.46.164, INFO   , Target acquired
2019.04.09.18.56.46.185, INFO   , Target lost
2019.04.09.18.56.46.258, INFO   , Target acquired
2019.04.09.18.56.46.366, INFO   , Target lost
2019.04.09.18.56.46.392, INFO   , Target acquired
2019.04.09.18.56.46.431, INFO   , Target lost
2019.04.09.18.56.46.447, COMMAND, org.usfirst.frc330.commands.drivecommands.TurnGyroWaypoint initialized
2019.04.09.18.56.46.457, INFO   , Robot angle: 0.13399986922740936
2019.04.09.18.56.46.460, INFO   , Calc angle: 35.55668704066884
2019.04.09.18.56.46.464, INFO   , angle: 35.55668704066884
2019.04.09.18.56.46.465, INFO   , Changing Gyro Gains to GyroTurnLow. P=0.02 MaxOutput=0.5 MaxOutputStep=1.0
2019.04.09.18.56.46.469, INFO   , TurnGyroAbs Setpoint: 35.55668704066884
2019.04.09.18.56.46.472, INFO   , Max output: 0.5
2019.04.09.18.56.46.487, INFO   , Target acquired
2019.04.09.18.56.46.644, INFO   , Target lost
2019.04.09.18.56.46.663, INFO   , Target acquired
2019.04.09.18.56.46.778, INFO   , Target lost
2019.04.09.18.56.46.950, INFO   , TurnGyroAbs Final Angle: 34.27399826049805  Setpoint: 35.55668704066884
2019.04.09.18.56.46.951, COMMAND, org.usfirst.frc330.commands.drivecommands.TurnGyroWaypoint ended
