2017.02.19.22.48.41.028, INFO   , Logger filename: BB2019_Log__None0_2017.02.19.22.48.40.356.txt
2017.02.19.22.48.41.042, INFO   , Program date: 1969.12.31.16.00.00.000
2017.02.19.22.48.41.986, INFO   , Lift PIDF set to: 0.6, 0.0, 0.0, 0.5, Idx: 0
2017.02.19.22.48.41.996, INFO   , Lift PIDF set to: 0.9, 0.0, 0.0, 0.5, Idx: 1
2017.02.19.22.48.42.908, INFO   , Hand PIDF set to: 10.0, 0.0, 0.0, 5.0
2017.02.19.22.48.43.843, DEBUG  , DriverCam Get Video Mode: 160, 120, 30
2017.02.19.22.48.43.863, INFO   , BeachbotLib Version:                2019.2.0
2017.02.19.22.48.43.864, INFO   , WPILib Version:                     2019.4.1
2017.02.19.22.48.43.904, INFO   , NavX Firmware Version:              3.1
2017.02.19.22.48.43.915, INFO   , Talon Intake Firmware Version:      4.17
2017.02.19.22.48.43.919, INFO   , Talon Hand Firmware Version:        4.17
2017.02.19.22.48.43.923, INFO   , Talon Lift1 Firmware Version:       4.17
2017.02.19.22.48.43.926, INFO   , Talon Lift2 Firmware Version:       4.17
2017.02.19.22.48.43.930, INFO   , Talon Lift3 Firmware Version:       4.17
2017.02.19.22.48.43.931, DEBUG  , Competition Robot Detected
2017.02.19.22.48.44.024, INFO   , Disabled Init
2017.02.19.22.48.44.030, INFO   , Battery Voltage: 12.69928564453125
2017.02.19.22.48.44.032, INFO   , Lift disabled
2017.02.19.22.48.44.034, INFO   , Hand disabled
2017.02.19.22.48.44.035, INFO   , Turning Roller off
2017.02.19.22.48.44.042, INFO   , Turning Claw off
2017.02.19.22.48.44.044, INFO   , Limelight lights disabled
2017.02.19.22.48.44.048, INFO   , New pipeline: -99.0
RoboRIO File Renamed: true BB2019_Log_None0__2019.03.21.14.45.01.034.txt
USB File Renamed: true BB2019_Log_CALA_Practice16_2019.03.21.14.45.01.034.txt
RoboRIO File Renamed: true BB2019_LogCALA_Practice16__2019.03.21.14.45.01.034.txt
USB File Renamed: true BB2019_Log_CALA_Practice16_2019.03.21.14.45.01.034.txt
RoboRIO File Renamed: true BB2019_Log_Practice15628__2019.03.21.14.45.01.034.txt
USB File Renamed: true BB2019_Log__Practice15628_2019.03.21.14.45.01.034.txt
RoboRIO File Renamed: true BB2019_LogCALA_Practice16__2019.03.21.14.45.01.034.txt
USB File Renamed: true BB2019_Log_CALA_Practice16_2019.03.21.14.45.01.034.txt
2019.03.21.14.48.11.787, INFO   , Autonomous Init
2019.03.21.14.48.11.789, INFO   , Limelight lights enabled
2019.03.21.14.48.11.799, INFO   , New pipeline: 0.0
2019.03.21.14.48.11.808, INFO   , Running Auto: Hab2TwoHatch
2019.03.21.14.48.11.950, INFO   , Event: CALA Match Type: Practice Match Number: 16
2019.03.21.14.48.11.958, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.48.11.966, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.48.11.969, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.48.11.972, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.48.11.973, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.48.11.973, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.48.11.989, INFO   , Target acquired
2019.03.21.14.48.12.007, COMMAND, org.usfirst.frc330.autoCommands.Hab2TwoHatch initialized
2019.03.21.14.48.12.007, COMMAND, org.usfirst.frc330.commands.ShiftLow initialized
2019.03.21.14.48.12.008, COMMAND, org.usfirst.frc330.commands.ShiftLow ended
2019.03.21.14.48.12.009, COMMAND, org.usfirst.frc330.commands.drivecommands.DriveDistanceAtCurAngle initialized
2019.03.21.14.48.12.010, INFO   , Changing LeftDrive Gains to DriveLow. P=0.1 MaxOutput=0.9 MaxOutputStep=0.04
2019.03.21.14.48.12.010, INFO   , Changing RightDrive Gains to DriveLow. P=0.1 MaxOutput=0.9 MaxOutputStep=0.04
2019.03.21.14.48.12.013, INFO   , Changing Gyro Gains to GyroDriveLow. P=0.01 MaxOutput=1.0 MaxOutputStep=1.0
2019.03.21.14.48.12.014, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense initialized
2019.03.21.14.48.12.014, COMMAND, org.usfirst.frc330.commands.RollerOff initialized
2019.03.21.14.48.12.016, INFO   , Turning Roller off
2019.03.21.14.48.12.017, COMMAND, org.usfirst.frc330.commands.RollerOff ended
2019.03.21.14.48.12.018, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.48.12.022, INFO   , CLosing Claw
2019.03.21.14.48.12.022, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.48.12.023, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.21.14.48.12.148, INFO   , Target lost
2019.03.21.14.48.12.149, INFO   , Hatch attained
2019.03.21.14.48.12.169, INFO   , Target acquired
2019.03.21.14.48.12.244, INFO   , Target lost
2019.03.21.14.48.12.260, INFO   , Target acquired
2019.03.21.14.48.12.525, COMMAND, org.usfirst.frc330.commands.WaitCommand ended
2019.03.21.14.48.12.526, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.48.12.530, INFO   , Lift Setpoint: 0.0
2019.03.21.14.48.12.532, INFO   , Lift Final Position: 0.0
2019.03.21.14.48.12.532, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.48.12.532, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.48.12.542, INFO   , Setting hand angle to: 57.0
2019.03.21.14.48.12.684, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.48.12.686, INFO   , Final hand angle: 57.20859375
2019.03.21.14.48.12.687, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.48.12.687, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense ended
2019.03.21.14.48.13.250, INFO   , DriveDistance Left Setpoint: 90.0 Left: 87.36940975481458 Right Setpoint: 90.0 Right: 86.83558444063037
2019.03.21.14.48.13.250, COMMAND, org.usfirst.frc330.commands.drivecommands.DriveDistanceAtCurAngle ended
2019.03.21.14.48.13.251, COMMAND, org.usfirst.frc330.commands.drivecommands.TurnGyroWaypoint initialized
2019.03.21.14.48.13.261, INFO   , Robot angle: 0.6200000047683716
2019.03.21.14.48.13.266, INFO   , Calc angle: 58.92661570716833
2019.03.21.14.48.13.269, INFO   , angle: 58.92661570716833
