2017.02.19.22.48.40.987, INFO   , Logger filename: BB2019_Log__None0_2017.02.19.22.48.40.582.txt
2017.02.19.22.48.41.001, INFO   , Program date: 1969.12.31.16.00.00.000
2017.02.19.22.48.41.880, INFO   , Lift PIDF set to: 0.6, 0.0, 0.0, 0.5, Idx: 0
2017.02.19.22.48.41.892, INFO   , Lift PIDF set to: 0.9, 0.0, 0.0, 0.5, Idx: 1
2017.02.19.22.48.42.739, INFO   , Hand PIDF set to: 10.0, 0.0, 0.0, 5.0
2017.02.19.22.48.43.899, DEBUG  , DriverCam Get Video Mode: 160, 120, 30
2017.02.19.22.48.43.920, INFO   , BeachbotLib Version:                2019.2.0
2017.02.19.22.48.43.924, INFO   , WPILib Version:                     2019.4.1
2017.02.19.22.48.43.976, INFO   , NavX Firmware Version:              3.1
2017.02.19.22.48.43.994, INFO   , Talon Intake Firmware Version:      4.17
2017.02.19.22.48.44.000, INFO   , Talon Hand Firmware Version:        4.17
2017.02.19.22.48.44.008, INFO   , Talon Lift1 Firmware Version:       4.17
2017.02.19.22.48.44.014, INFO   , Talon Lift2 Firmware Version:       4.17
2017.02.19.22.48.44.021, INFO   , Talon Lift3 Firmware Version:       4.17
2017.02.19.22.48.44.023, DEBUG  , Competition Robot Detected
2017.02.19.22.48.44.124, INFO   , Disabled Init
2017.02.19.22.48.44.130, INFO   , Battery Voltage: 12.780957763671875
2017.02.19.22.48.44.131, INFO   , Lift disabled
2017.02.19.22.48.44.135, INFO   , Hand disabled
2017.02.19.22.48.44.136, INFO   , Turning Roller off
2017.02.19.22.48.44.143, INFO   , Turning Claw off
2017.02.19.22.48.44.146, INFO   , Limelight lights disabled
2017.02.19.22.48.44.153, INFO   , New pipeline: -99.0
RoboRIO File Renamed: true BB2019_Log_None0__2019.03.21.14.12.57.873.txt
USB File Renamed: true BB2019_Log_CALA_Practice13_2019.03.21.14.12.57.873.txt
RoboRIO File Renamed: true BB2019_LogCALA_Practice13__2019.03.21.14.12.57.874.txt
USB File Renamed: true BB2019_Log_CALA_Practice13_2019.03.21.14.12.57.874.txt
RoboRIO File Renamed: true BB2019_Log_None0__2019.03.21.14.12.57.874.txt
USB File Renamed: true BB2019_Log__None0_2019.03.21.14.12.57.874.txt
RoboRIO File Renamed: true BB2019_LogCALA_Practice13__2019.03.21.14.12.57.875.txt
USB File Renamed: true BB2019_Log_CALA_Practice13_2019.03.21.14.12.57.875.txt
2019.03.21.14.18.45.858, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.18.45.863, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.18.45.864, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.18.45.870, INFO   , Target acquired
2019.03.21.14.18.45.881, INFO   , Autonomous Init
2019.03.21.14.18.45.881, INFO   , Limelight lights enabled
2019.03.21.14.18.45.886, INFO   , New pipeline: 0.0
2019.03.21.14.18.45.894, INFO   , Running Auto: Hab2TwoHatch
2019.03.21.14.18.46.046, INFO   , Event: CALA Match Type: Practice Match Number: 13
2019.03.21.14.18.46.051, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
