2017.02.19.22.48.40.983, INFO   , Logger filename: BB2019_Log__None0_2017.02.19.22.48.40.412.txt
2017.02.19.22.48.41.000, INFO   , Program date: 1969.12.31.16.00.00.000
2017.02.19.22.48.41.823, INFO   , Lift PIDF set to: 0.9, 0.0, 15.0, 0.5
2017.02.19.22.48.42.173, INFO   , Hand PIDF set to: 10.0, 0.0, 40.0, 0.0
2017.02.19.22.48.43.384, DEBUG  , DriverCam Get Video Mode: 160, 120, 30
2017.02.19.22.48.43.404, INFO   , BeachbotLib Version:                2019.2.0
2017.02.19.22.48.43.406, INFO   , WPILib Version:                     2019.3.1
2017.02.19.22.48.43.508, INFO   , NavX Firmware Version:              3.1
2017.02.19.22.48.43.535, INFO   , Talon Intake Firmware Version:      4.17
2017.02.19.22.48.43.543, INFO   , Talon Hand Firmware Version:        4.17
2017.02.19.22.48.43.551, INFO   , Talon Lift1 Firmware Version:       4.17
2017.02.19.22.48.43.561, INFO   , Talon Lift2 Firmware Version:       4.17
2017.02.19.22.48.43.570, INFO   , Talon Lift3 Firmware Version:       4.17
2017.02.19.22.48.43.572, DEBUG  , Competition Robot Detected
2017.02.19.22.48.43.631, INFO   , Disabled Init
2017.02.19.22.48.43.638, INFO   , Battery Voltage: 12.693003173828124
2017.02.19.22.48.43.640, INFO   , Lift disabled
2017.02.19.22.48.43.641, INFO   , Hand disabled
2017.02.19.22.48.43.643, INFO   , Turning Roller off
2017.02.19.22.48.43.648, INFO   , Turning off Kicker
2017.02.19.22.48.43.650, INFO   , Turning Claw off
RoboRIO File Renamed: true BB2019_Log_None0__2019.03.02.09.25.40.825.txt
USB File Renamed: true BB2019_Log_CAOC_Qualification64_2019.03.02.09.25.40.825.txt
RoboRIO File Renamed: true BB2019_LogCAOC_Qualification64__2019.03.02.09.25.40.826.txt
USB File Renamed: true BB2019_Log_CAOC_Qualification64_2019.03.02.09.25.40.826.txt
2019.03.02.09.33.10.690, INFO   , Autonomous Init
2019.03.02.09.33.10.695, INFO   , Running Auto: DoNothing
2019.03.02.09.33.10.857, INFO   , Event: CAOC Match Type: Qualification Match Number: 64
2019.03.02.09.33.10.863, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.02.09.33.10.868, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.02.09.33.10.870, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.02.09.33.10.876, WARNING, Lift setpoint request above upper limit: 61.77890625
2019.03.02.09.33.10.883, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.02.09.33.10.908, COMMAND, org.usfirst.frc330.autoCommands.DoNothing initialized
2019.03.02.09.33.10.910, COMMAND, org.usfirst.frc330.commands.ShiftLow initialized
2019.03.02.09.33.10.913, COMMAND, org.usfirst.frc330.commands.ShiftLow ended
2019.03.02.09.33.10.914, COMMAND, org.usfirst.frc330.autoCommands.DoNothing ended
2019.03.02.09.33.10.935, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.02.09.33.11.593, INFO   , Target acquired
2019.03.02.09.33.13.128, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.02.09.33.13.147, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.02.09.33.13.153, INFO   , Aiming started with target at: -5.968605041503906
