2017.02.19.22.48.41.019, INFO   , Logger filename: BB2019_Log__None0_2017.02.19.22.48.40.600.txt
2017.02.19.22.48.41.031, INFO   , Program date: 1969.12.31.16.00.00.000
2017.02.19.22.48.41.910, INFO   , Lift PIDF set to: 0.9, 0.0, 15.0, 0.5
2017.02.19.22.48.42.331, INFO   , Hand PIDF set to: 10.0, 0.0, 40.0, 0.0
2017.02.19.22.48.43.492, DEBUG  , DriverCam Get Video Mode: 160, 120, 30
2017.02.19.22.48.43.512, INFO   , BeachbotLib Version:                2019.2.0
2017.02.19.22.48.43.514, INFO   , WPILib Version:                     2019.3.1
2017.02.19.22.48.43.612, INFO   , NavX Firmware Version:              3.1
2017.02.19.22.48.43.636, INFO   , Talon Intake Firmware Version:      4.17
2017.02.19.22.48.43.644, INFO   , Talon Hand Firmware Version:        4.17
2017.02.19.22.48.43.654, INFO   , Talon Lift1 Firmware Version:       4.17
2017.02.19.22.48.43.661, INFO   , Talon Lift2 Firmware Version:       4.17
2017.02.19.22.48.43.669, INFO   , Talon Lift3 Firmware Version:       4.17
2017.02.19.22.48.43.671, DEBUG  , Competition Robot Detected
2017.02.19.22.48.43.769, INFO   , Disabled Init
2017.02.19.22.48.43.775, INFO   , Battery Voltage: 12.768392822265625
2017.02.19.22.48.43.777, INFO   , Lift disabled
2017.02.19.22.48.43.778, INFO   , Hand disabled
2017.02.19.22.48.43.780, INFO   , Turning Roller off
2017.02.19.22.48.43.786, INFO   , Turning off Kicker
2017.02.19.22.48.43.787, INFO   , Turning Claw off
RoboRIO File Renamed: true BB2019_Log_None0__2019.03.02.15.36.23.986.txt
USB File Renamed: true BB2019_Log_CAOC_Elimination15_2019.03.02.15.36.23.986.txt
RoboRIO File Renamed: true BB2019_LogCAOC_Elimination15__2019.03.02.15.36.23.999.txt
USB File Renamed: true BB2019_Log_CAOC_Elimination15_2019.03.02.15.36.23.999.txt
2019.03.02.15.41.52.151, INFO   , Autonomous Init
2019.03.02.15.41.52.160, INFO   , Running Auto: DoNothing
2019.03.02.15.41.52.308, INFO   , Event: CAOC Match Type: Elimination Match Number: 15
2019.03.02.15.41.52.316, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.02.15.41.52.320, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.02.15.41.52.322, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.02.15.41.52.329, WARNING, Lift setpoint request above upper limit: 61.9546875
2019.03.02.15.41.52.333, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.02.15.41.52.370, COMMAND, org.usfirst.frc330.autoCommands.DoNothing initialized
2019.03.02.15.41.52.372, COMMAND, org.usfirst.frc330.commands.ShiftLow initialized
2019.03.02.15.41.52.373, COMMAND, org.usfirst.frc330.commands.ShiftLow ended
2019.03.02.15.41.52.373, COMMAND, org.usfirst.frc330.autoCommands.DoNothing ended
2019.03.02.15.41.52.383, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.02.15.41.58.971, INFO   , Target acquired
2019.03.02.15.41.59.192, INFO   , Target lost
2019.03.02.15.41.59.212, INFO   , Target acquired
2019.03.02.15.41.59.828, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.02.15.41.59.848, COMMAND, org.usfirst.frc330.commands.HandOut initialized
2019.03.02.15.42.04.213, INFO   , Target lost
2019.03.02.15.42.04.236, INFO   , Target acquired
2019.03.02.15.42.04.331, INFO   , Target lost
2019.03.02.15.42.04.373, INFO   , Target acquired
2019.03.02.15.42.04.434, INFO   , Target lost
2019.03.02.15.42.04.491, INFO   , Target acquired
2019.03.02.15.42.05.451, INFO   , Target lost
2019.03.02.15.42.05.491, INFO   , Target acquired
2019.03.02.15.42.05.532, INFO   , Target lost
2019.03.02.15.42.05.551, INFO   , Target acquired
2019.03.02.15.42.06.331, INFO   , Target lost
2019.03.02.15.42.06.352, INFO   , Target acquired
2019.03.02.15.42.07.170, INFO   , Disabled Init
2019.03.02.15.42.07.171, INFO   , Battery Voltage: 11.1035380859375
2019.03.02.15.42.07.171, COMMAND, org.usfirst.frc330.commands.ManualLift ended
2019.03.02.15.42.07.172, COMMAND, org.usfirst.frc330.commands.TankDrive ended
2019.03.02.15.42.07.172, COMMAND, org.usfirst.frc330.commands.HandOut ended
2019.03.02.15.42.07.173, INFO   , Lift disabled
2019.03.02.15.42.07.173, INFO   , Hand disabled
2019.03.02.15.42.07.174, INFO   , Turning Roller off
2019.03.02.15.42.07.175, INFO   , Turning off Kicker
2019.03.02.15.42.07.176, INFO   , Turning Claw off
2019.03.02.15.42.07.796, INFO   , Teleop Init
2019.03.02.15.42.07.798, COMMAND, org.usfirst.frc330.commands.HandOut initialized
2019.03.02.15.42.07.801, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.02.15.42.07.801, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.02.15.42.07.807, WARNING, Lift setpoint request below lower limit: -0.016116005859375
2019.03.02.15.42.07.890, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall initialized
2019.03.02.15.42.07.890, COMMAND, org.usfirst.frc330.commands.BallKickExtend initialized
2019.03.02.15.42.07.891, INFO   , Extending Kicker
2019.03.02.15.42.07.891, COMMAND, org.usfirst.frc330.commands.BallKickExtend ended
2019.03.02.15.42.07.892, COMMAND, org.usfirst.frc330.commands.OpenClaw initialized
2019.03.02.15.42.07.892, INFO   , Opening Claw
2019.03.02.15.42.07.893, COMMAND, org.usfirst.frc330.commands.OpenClaw ended
2019.03.02.15.42.07.893, COMMAND, org.usfirst.frc330.commands.ReversePickup initialized
2019.03.02.15.42.07.894, INFO   , Reversing Roller
2019.03.02.15.42.07.895, COMMAND, org.usfirst.frc330.commands.ReversePickup ended
2019.03.02.15.42.07.895, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.02.15.42.07.971, INFO   , Target lost
2019.03.02.15.42.07.991, INFO   , Target acquired
2019.03.02.15.42.08.013, INFO   , Target lost
2019.03.02.15.42.08.036, INFO   , Target acquired
2019.03.02.15.42.08.071, INFO   , Target lost
2019.03.02.15.42.08.151, INFO   , Target acquired
2019.03.02.15.42.08.234, INFO   , Target lost
2019.03.02.15.42.08.908, COMMAND, org.usfirst.frc330.commands.WaitCommand ended
2019.03.02.15.42.08.908, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.02.15.42.09.212, INFO   , Target acquired
2019.03.02.15.42.09.234, INFO   , Target lost
2019.03.02.15.42.09.253, INFO   , Target acquired
2019.03.02.15.42.09.391, INFO   , Target lost
2019.03.02.15.42.09.408, COMMAND, org.usfirst.frc330.commands.HandOut interrupted
2019.03.02.15.42.09.428, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.02.15.42.09.435, INFO   , Target acquired
2019.03.02.15.42.09.472, INFO   , Target lost
2019.03.02.15.42.09.488, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.02.15.42.09.492, INFO   , Target acquired
2019.03.02.15.42.09.508, COMMAND, org.usfirst.frc330.commands.HandOut initialized
2019.03.02.15.42.09.652, INFO   , Target lost
2019.03.02.15.42.09.671, INFO   , Target acquired
2019.03.02.15.42.09.691, INFO   , Target lost
2019.03.02.15.42.09.752, INFO   , Target acquired
2019.03.02.15.42.09.928, COMMAND, org.usfirst.frc330.commands.WaitCommand ended
2019.03.02.15.42.09.928, COMMAND, org.usfirst.frc330.commands.RollerOff initialized
2019.03.02.15.42.09.928, INFO   , Turning Roller off
