2017.02.19.22.48.40.939, INFO   , Logger filename: BB2019_Log__None0_2017.02.19.22.48.40.362.txt
2017.02.19.22.48.40.952, INFO   , Program date: 1969.12.31.16.00.00.000
2017.02.19.22.48.41.906, INFO   , Lift PIDF set to: 0.8, 0.0, 15.0, 0.5
2017.02.19.22.48.42.391, INFO   , Hand PIDF set to: 10.0, 0.0, 40.0, 0.0
2017.02.19.22.48.43.367, DEBUG  , DriverCam Get Video Mode: 160, 120, 30
2017.02.19.22.48.43.384, INFO   , BeachbotLib Version:                2019.2.0
2017.02.19.22.48.43.386, INFO   , WPILib Version:                     2019.3.1
2017.02.19.22.48.43.470, INFO   , NavX Firmware Version:              3.1
2017.02.19.22.48.43.484, INFO   , Talon Intake Firmware Version:      4.17
2017.02.19.22.48.43.491, INFO   , Talon Hand Firmware Version:        4.17
2017.02.19.22.48.43.499, INFO   , Talon Lift1 Firmware Version:       4.17
2017.02.19.22.48.43.505, INFO   , Talon Lift2 Firmware Version:       4.17
2017.02.19.22.48.43.513, INFO   , Talon Lift3 Firmware Version:       4.17
2017.02.19.22.48.43.515, DEBUG  , Competition Robot Detected
2017.02.19.22.48.43.572, INFO   , Disabled Init
2017.02.19.22.48.43.578, INFO   , Battery Voltage: 12.768392822265625
2017.02.19.22.48.43.579, INFO   , Lift disabled
2017.02.19.22.48.43.581, INFO   , Hand disabled
2017.02.19.22.48.43.582, INFO   , Turning Roller off
2017.02.19.22.48.43.588, INFO   , Turning off Kicker
2017.02.19.22.48.43.590, INFO   , Turning Claw off
RoboRIO File Renamed: true BB2019_Log_None29058__2019.03.01.09.24.59.499.txt
USB File Renamed: true BB2019_Log_CAOC_Qualification3_2019.03.01.09.24.59.499.txt
RoboRIO File Renamed: true BB2019_LogCAOC_Qualification3__2019.03.01.09.24.59.499.txt
USB File Renamed: true BB2019_Log_CAOC_Qualification3_2019.03.01.09.24.59.499.txt
2019.03.01.09.27.54.895, INFO   , Autonomous Init
2019.03.01.09.27.54.901, INFO   , Running Auto: DoNothing
2019.03.01.09.27.55.067, INFO   , Event: CAOC Match Type: Qualification Match Number: 3
2019.03.01.09.27.55.073, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.01.09.27.55.077, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.01.09.27.55.080, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.01.09.27.55.106, COMMAND, org.usfirst.frc330.autoCommands.DoNothing initialized
2019.03.01.09.27.55.106, COMMAND, org.usfirst.frc330.commands.IsFinishedFalse initialized
2019.03.01.09.27.56.597, INFO   , Target acquired
2019.03.01.09.27.56.617, INFO   , Target lost
2019.03.01.09.27.56.633, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.01.09.27.56.653, COMMAND, org.usfirst.frc330.commands.HandOut initialized
2019.03.01.09.27.56.677, INFO   , Target acquired
2019.03.01.09.27.56.697, INFO   , Target lost
2019.03.01.09.27.56.719, INFO   , Target acquired
2019.03.01.09.27.57.693, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.01.09.27.57.713, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.01.09.27.57.717, INFO   , Aiming started with target at: 11.120574951171875
2019.03.01.09.27.58.293, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.01.09.27.58.313, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.01.09.28.03.254, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall initialized
2019.03.01.09.28.03.255, COMMAND, org.usfirst.frc330.commands.BallKickExtend initialized
2019.03.01.09.28.03.257, INFO   , Extending Kicker
2019.03.01.09.28.03.258, COMMAND, org.usfirst.frc330.commands.BallKickExtend ended
2019.03.01.09.28.03.258, COMMAND, org.usfirst.frc330.commands.OpenClaw initialized
2019.03.01.09.28.03.259, INFO   , Opening Claw
2019.03.01.09.28.03.259, COMMAND, org.usfirst.frc330.commands.OpenClaw ended
2019.03.01.09.28.03.260, COMMAND, org.usfirst.frc330.commands.ReversePickup initialized
2019.03.01.09.28.03.261, INFO   , Reversing Roller
2019.03.01.09.28.03.261, COMMAND, org.usfirst.frc330.commands.ReversePickup ended
2019.03.01.09.28.03.261, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.01.09.28.03.265, INFO   , Target lost
2019.03.01.09.28.03.297, INFO   , Target acquired
2019.03.01.09.28.03.339, INFO   , Target lost
2019.03.01.09.28.03.357, INFO   , Target acquired
2019.03.01.09.28.03.378, INFO   , Target lost
2019.03.01.09.28.03.416, INFO   , Target acquired
2019.03.01.09.28.03.438, INFO   , Target lost
2019.03.01.09.28.04.258, INFO   , Target acquired
2019.03.01.09.28.04.273, COMMAND, org.usfirst.frc330.commands.WaitCommand ended
2019.03.01.09.28.04.273, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.01.09.28.04.278, INFO   , Target lost
2019.03.01.09.28.04.297, INFO   , Target acquired
2019.03.01.09.28.04.337, INFO   , Target lost
2019.03.01.09.28.04.482, INFO   , Target acquired
2019.03.01.09.28.04.654, COMMAND, org.usfirst.frc330.commands.HandOut interrupted
2019.03.01.09.28.04.673, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.01.09.28.04.813, INFO   , Turning Roller off
2019.03.01.09.28.04.814, INFO   , Retracting Kicker
2019.03.01.09.28.04.814, COMMAND, org.usfirst.frc330.commands.WaitCommand interrupted
2019.03.01.09.28.04.815, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall ended
2019.03.01.09.28.04.815, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall interrupted
2019.03.01.09.28.04.815, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.01.09.28.04.816, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.01.09.28.04.833, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup initialized
2019.03.01.09.28.04.833, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall initialized
2019.03.01.09.28.04.883, INFO   , Has Ball: false
2019.03.01.09.28.04.887, INFO   , Sensor: 8.617336332069915
2019.03.01.09.28.04.887, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall ended
2019.03.01.09.28.04.888, COMMAND, org.usfirst.frc330.commands.OpenClaw initialized
2019.03.01.09.28.04.889, INFO   , Opening Claw
