2017.02.19.22.48.40.647, INFO   , Logger filename: BB2019_Log__None0_2017.02.19.22.48.40.263.txt
2017.02.19.22.48.40.658, INFO   , Program date: 1969.12.31.16.00.00.000
2017.02.19.22.48.41.450, INFO   , Lift PIDF set to: 0.8, 0.0, 15.0, 0.5
2017.02.19.22.48.41.838, INFO   , Hand PIDF set to: 10.0, 0.0, 40.0, 0.0
2017.02.19.22.48.42.765, DEBUG  , DriverCam Get Video Mode: 160, 120, 30
2017.02.19.22.48.42.816, INFO   , BeachbotLib Version:                2019.2.0
2017.02.19.22.48.42.817, INFO   , WPILib Version:                     2019.3.1
2017.02.19.22.48.42.918, INFO   , NavX Firmware Version:              3.1
2017.02.19.22.48.42.964, INFO   , Talon Intake Firmware Version:      4.17
2017.02.19.22.48.42.977, INFO   , Talon Hand Firmware Version:        4.17
2017.02.19.22.48.42.988, INFO   , Talon Lift1 Firmware Version:       4.17
2017.02.19.22.48.42.997, INFO   , Talon Lift2 Firmware Version:       4.17
2017.02.19.22.48.43.010, INFO   , Talon Lift3 Firmware Version:       4.17
2017.02.19.22.48.43.012, DEBUG  , Competition Robot Detected
2017.02.19.22.48.43.135, INFO   , Disabled Init
2017.02.19.22.48.43.149, INFO   , Battery Voltage: 12.780957763671875
2017.02.19.22.48.43.153, INFO   , Lift disabled
2017.02.19.22.48.43.156, INFO   , Hand disabled
2017.02.19.22.48.43.159, INFO   , Turning Roller off
2017.02.19.22.48.43.172, INFO   , Turning off Kicker
2017.02.19.22.48.43.174, INFO   , Turning Claw off
RoboRIO File Renamed: true BB2019_Log_None13__2019.03.01.10.59.42.227.txt
USB File Renamed: true BB2019_Log_CAOC_Qualification13_2019.03.01.10.59.42.227.txt
RoboRIO File Renamed: true BB2019_LogCAOC_Qualification13__2019.03.01.10.59.42.227.txt
USB File Renamed: true BB2019_Log_CAOC_Qualification13_2019.03.01.10.59.42.227.txt
2019.03.01.11.05.10.005, INFO   , Autonomous Init
2019.03.01.11.05.10.012, INFO   , Running Auto: DoNothing
2019.03.01.11.05.10.199, INFO   , Event: CAOC Match Type: Qualification Match Number: 13
2019.03.01.11.05.10.205, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.01.11.05.10.209, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.01.11.05.10.212, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.01.11.05.10.220, WARNING, Lift setpoint request above upper limit: 60.987890625
2019.03.01.11.05.10.250, COMMAND, org.usfirst.frc330.autoCommands.DoNothing initialized
2019.03.01.11.05.10.251, COMMAND, org.usfirst.frc330.commands.IsFinishedFalse initialized
2019.03.01.11.05.12.604, INFO   , Target acquired
2019.03.01.11.05.12.862, INFO   , Target lost
2019.03.01.11.05.12.903, INFO   , Target acquired
2019.03.01.11.05.14.218, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.01.11.05.14.238, COMMAND, org.usfirst.frc330.commands.HandOut initialized
2019.03.01.11.05.14.599, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.01.11.05.14.618, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.01.11.05.14.623, INFO   , Aiming started with target at: 8.649803161621094
2019.03.01.11.05.14.623, INFO   , Robot in high gear
2019.03.01.11.05.15.405, INFO   , Aiming ended with target at: 12.061897277832031
2019.03.01.11.05.15.405, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.01.11.05.15.418, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.01.11.05.15.538, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.01.11.05.15.559, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.01.11.05.15.559, INFO   , Aiming started with target at: 13.077873229980469
2019.03.01.11.05.15.559, INFO   , Robot in high gear
2019.03.01.11.05.16.138, INFO   , Aiming ended with target at: 14.447486877441406
2019.03.01.11.05.16.138, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.01.11.05.16.158, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.01.11.05.16.658, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.01.11.05.16.678, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.01.11.05.16.679, INFO   , Aiming started with target at: -12.7496337890625
2019.03.01.11.05.16.679, INFO   , Robot in high gear
2019.03.01.11.05.17.178, INFO   , Aiming ended with target at: -12.551399230957031
2019.03.01.11.05.17.178, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.01.11.05.17.198, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.01.11.05.17.258, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.01.11.05.17.278, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.01.11.05.17.278, INFO   , Aiming started with target at: -12.551399230957031
2019.03.01.11.05.17.278, INFO   , Robot in high gear
2019.03.01.11.05.17.698, INFO   , Aiming ended with target at: -13.329788208007812
2019.03.01.11.05.17.698, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.01.11.05.17.719, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.01.11.05.18.120, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.01.11.05.18.138, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.01.11.05.18.138, INFO   , Aiming started with target at: -13.075653076171875
2019.03.01.11.05.18.138, INFO   , Robot in high gear
2019.03.01.11.05.19.879, INFO   , Aiming ended with target at: -9.347175598144531
