2017.02.19.22.48.40.668, INFO   , Logger filename: BB2019_Log__None0_2017.02.19.22.48.40.267.txt
2017.02.19.22.48.40.683, INFO   , Program date: 1969.12.31.16.00.00.000
2017.02.19.22.48.41.584, INFO   , Lift PIDF set to: 0.9, 0.0, 15.0, 0.5
2017.02.19.22.48.41.967, INFO   , Hand PIDF set to: 10.0, 0.0, 40.0, 0.0
2017.02.19.22.48.43.266, DEBUG  , DriverCam Get Video Mode: 160, 120, 30
2017.02.19.22.48.43.290, INFO   , BeachbotLib Version:                2019.2.0
2017.02.19.22.48.43.292, INFO   , WPILib Version:                     2019.3.1
2017.02.19.22.48.43.480, INFO   , NavX Firmware Version:              3.1
2017.02.19.22.48.43.508, INFO   , Talon Intake Firmware Version:      4.17
2017.02.19.22.48.43.513, INFO   , Talon Hand Firmware Version:        4.17
2017.02.19.22.48.43.517, INFO   , Talon Lift1 Firmware Version:       4.17
2017.02.19.22.48.43.522, INFO   , Talon Lift2 Firmware Version:       4.17
2017.02.19.22.48.43.526, INFO   , Talon Lift3 Firmware Version:       4.17
2017.02.19.22.48.43.527, DEBUG  , Competition Robot Detected
2017.02.19.22.48.43.593, INFO   , Disabled Init
2017.02.19.22.48.43.600, INFO   , Battery Voltage: 12.806087646484375
2017.02.19.22.48.43.601, INFO   , Lift disabled
2017.02.19.22.48.43.603, INFO   , Hand disabled
2017.02.19.22.48.43.605, INFO   , Turning Roller off
2017.02.19.22.48.43.618, INFO   , Turning off Kicker
2017.02.19.22.48.43.622, INFO   , Turning Claw off
RoboRIO File Renamed: true BB2019_Log_None17710__2019.03.01.16.01.10.115.txt
USB File Renamed: true BB2019_Log__None17710_2019.03.01.16.01.10.115.txt
RoboRIO File Renamed: true BB2019_LogCAOC_Qualification41__2019.03.01.16.01.10.115.txt
USB File Renamed: true BB2019_Log_CAOC_Qualification41_2019.03.01.16.01.10.115.txt
2019.03.01.16.11.23.734, INFO   , Autonomous Init
2019.03.01.16.11.23.740, INFO   , Running Auto: DoNothing
2019.03.01.16.11.23.891, INFO   , Event: CAOC Match Type: Qualification Match Number: 41
2019.03.01.16.11.23.897, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.01.16.11.23.903, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.01.16.11.23.907, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.01.16.11.23.911, WARNING, Lift setpoint request above upper limit: 62.218359375
2019.03.01.16.11.23.914, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.01.16.11.23.945, COMMAND, org.usfirst.frc330.autoCommands.DoNothing initialized
2019.03.01.16.11.23.945, COMMAND, org.usfirst.frc330.commands.IsFinishedFalse initialized
2019.03.01.16.11.23.946, COMMAND, org.usfirst.frc330.commands.CalibrateLift initialized
2019.03.01.16.11.24.107, COMMAND, org.usfirst.frc330.commands.CalibrateLift ended
2019.03.01.16.11.24.124, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.01.16.11.24.130, WARNING, Lift setpoint request below lower limit: -0.0134300048828125
2019.03.01.16.11.26.798, INFO   , Target acquired
2019.03.01.16.11.26.815, INFO   , Target lost
2019.03.01.16.11.26.915, INFO   , Target acquired
2019.03.01.16.11.28.671, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.01.16.11.28.691, COMMAND, org.usfirst.frc330.commands.HandOut initialized
2019.03.01.16.11.32.235, INFO   , Target lost
2019.03.01.16.11.32.775, INFO   , Target acquired
2019.03.01.16.11.33.872, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.01.16.11.33.891, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.01.16.11.33.895, INFO   , Aiming started with target at: -1.4399948120117188
2019.03.01.16.11.33.895, INFO   , Robot in high gear
2019.03.01.16.11.34.574, INFO   , Target lost
2019.03.01.16.11.34.598, INFO   , Target acquired
2019.03.01.16.11.34.715, INFO   , Target lost
2019.03.01.16.11.34.775, INFO   , Target acquired
2019.03.01.16.11.34.798, INFO   , Target lost
2019.03.01.16.11.34.816, INFO   , Target acquired
2019.03.01.16.11.34.837, INFO   , Target lost
2019.03.01.16.11.34.895, INFO   , Target acquired
2019.03.01.16.11.34.915, INFO   , Target lost
2019.03.01.16.11.34.935, INFO   , Target acquired
2019.03.01.16.11.34.974, INFO   , Target lost
2019.03.01.16.11.35.015, INFO   , Target acquired
2019.03.01.16.11.35.171, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall initialized
2019.03.01.16.11.35.171, COMMAND, org.usfirst.frc330.commands.BallKickExtend initialized
2019.03.01.16.11.35.172, INFO   , Extending Kicker
2019.03.01.16.11.35.173, COMMAND, org.usfirst.frc330.commands.BallKickExtend ended
